51.436094,51.494603,7.392990,7.494510,0.000225,0.000562
151.000000,1.000000,-88.000000,-5.600000,24.800000,12.400000,48.400000,1.000000,18.370000,27771908.000000,1815.000000
149.000000,3.000000,-87.250000,-6.000000,24.000000,13.250000,50.750000,1.000000,15.900000,27771908.000000,1815.000000
148.000000,6.000000,-100.000000,-6.800000,10.400000,9.600000,37.600000,1.000000,8.196000,27771908.000000,1815.000000
149.000000,6.000000,-102.707317,-8.146341,7.341463,8.292683,37.243902,1.780488,10.017561,27771908.000000,1815.000000
150.000000,6.000000,-106.520000,-10.600000,1.400000,6.760000,35.240000,1.640000,12.916400,27771908.000000,1815.000000
151.000000,6.000000,-107.500000,-9.000000,5.000000,6.500000,32.000000,1.000000,13.850000,27771908.000000,1815.000000
148.000000,7.000000,-97.500000,-6.250000,12.250000,11.312500,40.062500,1.000000,8.490000,27771908.000000,1815.000000
149.000000,7.000000,-91.181818,-7.909091,11.545455,10.454545,47.545455,3.909091,8.588182,27771908.000000,1815.000000
150.000000,7.000000,-103.250000,-13.000000,-2.750000,5.250000,40.500000,3.000000,13.837500,27771908.000000,1815.000000
151.000000,7.000000,-106.629630,-10.481481,1.074074,6.370370,34.481481,1.888889,14.168148,27771908.000000,1815.000000
152.000000,7.000000,-104.875000,-10.750000,2.750000,7.000000,35.500000,2.000000,14.931250,27771908.000000,1815.000000
149.000000,8.000000,-82.413793,-5.931034,24.931034,13.413793,54.517241,1.827586,10.906552,27771908.000000,1815.000000
152.000000,8.000000,-104.047619,-9.619048,5.047619,6.857143,35.476190,1.761905,14.702857,27771908.000000,1815.000000
153.000000,8.000000,-103.727273,-8.909091,6.000000,7.363636,35.090909,1.727273,14.724545,27771908.000000,1815.000000
149.000000,9.000000,-79.571429,-5.285714,30.285714,14.571429,56.857143,1.000000,13.325714,27771908.000000,1815.000000
150.000000,9.000000,-80.043478,-5.173913,27.260870,13.173913,55.826087,2.043478,14.680870,27771908.000000,1815.000000
153.000000,9.000000,-103.062500,-9.937500,4.687500,9.000000,36.750000,1.500000,14.762500,27771908.000000,1815.000000
154.000000,9.000000,-102.950000,-8.750000,5.700000,9.250000,35.600000,1.000000,15.417000,27771908.000000,1815.000000
150.000000,10.000000,-80.428571,-4.571429,30.428571,14.571429,56.000000,1.000000,16.568571,27771908.000000,1815.000000
151.000000,10.000000,-79.312500,-5.375000,25.937500,13.375000,56.812500,2.500000,17.710625,27771908.000000,1815.000000
154.000000,10.000000,-101.500000,-8.250000,7.875000,9.125000,36.875000,1.000000,15.998750,27771908.000000,1815.000000
155.000000,10.000000,-100.280000,-7.320000,11.240000,8.880000,36.800000,1.000000,15.884800,27771908.000000,1815.000000
151.000000,11.000000,-78.636364,-4.636364,29.909091,14.454545,57.636364,1.000000,18.618182,27771908.000000,1815.000000
152.000000,11.000000,-78.153846,-5.000000,29.384615,14.538462,58.461538,1.615385,19.567692,27771908.000000,1815.000000
155.000000,11.000000,-96.800000,-7.600000,9.600000,9.800000,40.000000,1.000000,16.042000,27771908.000000,1815.000000
156.000000,11.000000,-97.086957,-5.826087,16.521739,10.869565,37.608696,1.000000,16.150870,27771908.000000,1815.000000
157.000000,11.000000,-95.666667,-5.000000,20.000000,11.666667,38.333333,1.000000,16.310000,27771908.000000,1815.000000
152.000000,12.000000,-78.200000,-5.500000,27.100000,12.900000,58.100000,2.600000,20.653000,27771908.000000,1815.000000
153.000000,12.000000,-80.307692,-4.846154,30.230769,13.153846,56.461538,1.615385,20.693077,27771908.000000,1815.000000
156.000000,12.000000,-92.500000,-6.250000,17.000000,12.000000,42.250000,1.000000,16.360000,27771906.500000,2100.000000
157.000000,12.000000,-93.480000,-5.840000,18.000000,12.160000,41.160000,1.000000,15.768800,27771908.000000,1815.000000
158.000000,12.000000,-93.250000,-6.500000,24.000000,11.500000,43.000000,1.000000,15.920000,27771908.000000,1815.000000
153.000000,13.000000,-81.555556,-5.444444,29.555556,12.444444,56.000000,1.888889,21.618889,27771908.000000,1815.000000
154.000000,13.000000,-82.750000,-5.416667,29.083333,13.500000,54.583333,1.666667,21.870833,27771908.000000,1815.000000
158.000000,13.000000,-90.523810,-6.428571,20.190476,12.047619,45.000000,1.000000,15.306667,27771908.000000,1815.000000
159.000000,13.000000,-87.200000,-5.200000,25.500000,12.900000,48.400000,1.000000,15.202000,27771908.000000,1815.000000
154.000000,14.000000,-85.250000,-5.250000,29.625000,12.625000,52.000000,1.000000,22.012500,27771908.000000,1815.000000
